"values","name"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Ranunculus acris / Scharfer Hahnenfuß"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Ranunculus arvensis / Acker-Hahnenfuß"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Ranunculus bulbosus / Knolliger Hahnenfuß"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=4","Bitte beachten Sie"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Ranunculus lanuginosus / Wolliger Hahnenfuß"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Ranunculus repens / Kriechender Hahnenfuß"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Raphanus raphanistrum / Hederich"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Reseda luteola / Färber-Resede"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Rhinanthus serotinus / Großer Klappertopf"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Rumex acetosa / Wiesen-Sauerampfer"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Rumex acetosella s.l. / Kleiner Sauerampfer"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Rumex thyrsiflorus / Rispen-Sauerampfer"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Salvia verticillata / Quirl-Salbei"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Sanguisorba minor ssp. minor / Kleiner Wiesenknopf"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Saponaria officinalis / Echtes Seifenkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Scandix pecten-veneris / Venuskamm"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Scrophularia nodosa / Knoten-Braunwurz"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Scrophularia umbrosa / Flügel-Braunwurz"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Scutellaria galericulata / Sumpf-Helmkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Sedum acre / Scharfer Mauerpfeffer"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Sedum album / Weißer Mauerpfeffer"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Sedum reflexum / Tripmadam"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Sedum rupestre agg. / Felsen-Fetthenne "
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Sedum sexangulare / Milder Mauerpfeffer"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Selinum carvifolia / Kümmel-Silge"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=5","Serratula tinctoria / Färber-Scharte"
