"values","name"
"https://www.stauden-spatzundfrank.de/gewoehnliches-leimkraut-silene-vulgaris.html","Gewöhnliches Leimkraut (Silene vulgaris)"
"https://www.stauden-spatzundfrank.de/gewoehnliches-leinkraut-linaria-vulgaris.html","Gewöhnliches Leinkraut (Linaria vulgaris)"
"https://www.stauden-spatzundfrank.de/gewoehnliches-sonnenroeschen-helianthemum-nummularium.html","Gewöhnliches Sonnenröschen (Helianthemum nummularium)"
"https://www.stauden-spatzundfrank.de/gilbweiderich-lysimachia-vulgaris.html","Gilbweiderich (Lysimachia vulgaris)"
"https://www.stauden-spatzundfrank.de/ginster-leinkraut-linaria-genistifolia.html","Ginster-Leinkraut (Linaria genistifolia)"
"https://www.stauden-spatzundfrank.de/glanz-skabiose-scabiosa-lucida.html","Glanz-Skabiose (Scabiosa lucida)"
"https://www.stauden-spatzundfrank.de/glaenzende-wiesenraute-thalictrum-lucidum.html","Glänzende Wiesenraute (Thalictrum lucidum)"
"https://www.stauden-spatzundfrank.de/gold-wolfsmilch-euphorbia-polychroma.html","Gold-Wolfsmilch (Euphorbia polychroma)"
"https://www.stauden-spatzundfrank.de/goldbartgras-chrysopogon-gryllus.html","Goldbartgras (Chrysopogon gryllus)"
"https://www.stauden-spatzundfrank.de/goldhaar-aster-aster-linosyris.html","Goldhaar-Aster (Aster linosyris)"
"https://www.stauden-spatzundfrank.de/goldschuppenfarn-the-king-dryopteris-affinis-cristata-the-king.html","Goldschuppenfarn The King (Dryopteris affinis Cristata The King)"
"https://www.stauden-spatzundfrank.de/griechischer-bergtee-sideritis-syriaca.html","Griechischer Bergtee (Sideritis syriaca)"
"https://www.stauden-spatzundfrank.de/griechischer-fingerhut-balkan-fingerhut-digitalis-laevigata.html","Griechischer Fingerhut, Balkan Fingerhut (Digitalis laevigata)"
