"values","name"
"https://www.blauetikett.de/samen-1/wildblumen/papaver-somniferum-bastelmohn.html","Papaver somniferum, Bastelmohn"
"https://www.blauetikett.de/samen-1/wildblumen/penstemon-barbatus-bartfaden.html","Penstemon barbatus, Bartfaden"
"https://www.blauetikett.de/samen-1/wildblumen/petrorhagia-saxifraga-felsennelke.html","Petrorhagia saxifraga, Felsennelke Samen"
"https://www.blauetikett.de/samen-1/wildblumen/petrorhagia-saxifraga-felsennelke-4841.html","Petrorhagia saxifraga, Felsennelke"
"https://www.blauetikett.de/samen-1/wildblumen/peucedanum-ostruthium-meisterwurz.html","Peucedanum ostruthium, Meisterwurz"
"https://www.blauetikett.de/samen-1/wildblumen/pimpinella-major-gro-e-bibernelle.html","Pimpinella major, Große Bibernelle   Samen"
"https://www.blauetikett.de/samen-1/wildblumen/pimpinella-saxifraga-kleine-bibernelle.html","Pimpinella saxifraga, Kleine Bibernelle"
"https://www.blauetikett.de/samen-1/wildblumen/plantago-lanceolata-spitzwegerich.html","Plantago lanceolata, Spitzwegerich  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/plantago-major-breitwegerich.html","Plantago major, Breitwegerich  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/polemonium-caeroleum-jakobsleiter.html","Polemonium caeroleum, Jakobsleiter  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/polygonum-bistorta-schlangen-kn-terich.html","Polygonum bistorta, Schlangen-Knöterich  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/primula-veris-schluesselblume.html","Primula veris, Schlüsselblume  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/prunella-vulgaris-braunelle.html","Prunella vulgaris, Braunelle  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/pulsatilla-vulgaris-kuechenschelle.html","Pulsatilla vulgaris, Küchenschelle  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/reseda-lutea-gelber-wau.html","Reseda lutea, Gelber Wau"
"https://www.blauetikett.de/samen-1/wildblumen/reseda-luteola-f-rberwau.html","Reseda luteola, Färberwau"
"https://www.blauetikett.de/samen-1/wildblumen/rudbeckia-fulgida-gelber-sonnenhut.html","Rudbeckia fulgida, Gelber Sonnenhut Samen"
"https://www.blauetikett.de/samen-1/wildblumen/sagina-subulata-sternenmoos.html","Sagina subulata, Sternenmoos Samen"
"https://www.blauetikett.de/samen-1/wildblumen/salvia-sclarea-muskatellersalbei.html","Salvia sclarea, Muskatellersalbei  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/salvia-pratensis-wiesensalbei.html","Salvia pratensis, Wiesensalbei  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/sanguisorba-officinalis-gro-er-wiesenknopf.html","Sanguisorba officinalis, Großer Wiesenknopf"
"https://www.blauetikett.de/samen-1/wildblumen/sanicula-europaea-sanikel.html","Sanicula europaea, Sanikel  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/saponaria-ocymoides-polster-seifenkraut.html","Saponaria ocymoides, Polster-Seifenkraut  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/saxifraga-granulata-kn-llchen-steinbrech.html","Saxifraga granulata, Knöllchen-Steinbrech Samen"
"https://www.blauetikett.de/samen-1/wildblumen/rubia-tinctoria-faerber-krapp.html","Rubia tinctoria, Färber-Krapp Samen "
"https://www.blauetikett.de/samen-1/wildblumen/silene-dioica-rote-lichtnelke.html","Silene dioica, Rote Lichtnelke  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/solidago-virgaurea-echte-goldrute.html","Solidago virgaurea, Echte Goldrute  Samen"
